0,4.982722935555806,53,[0.3921454  4.32444988 1.91217287]
0,4.98272377593365,41,[1.17582668 1.55929195 1.22976859]
0,5.0,20,[3.09693182 3.08221585 2.32213249]
0,4.982723001470748,48,[2.75150452 2.50429279 0.34181515]
